Season,Week,Contestant,Est_Fan_Votes,Certainty,Judge Score,Official Result,Model,New_Score,Dynamic_Weight_J
16,5,Ingo Rademacher,0.0884768740080404,0.2587732057416274,21.0,Safe,Improved,0.8032882641275594,0.5083333333333333
16,5,Zendaya,0.0999601275965571,0.2587732057416269,29.0,Safe,Improved,1.0,0.5083333333333333
16,5,Dorothy Hamill,0.0863487639456416,0.2587732057416265,0.0,Safe,Improved,0.42471743444836013,0.5083333333333333
16,5,Victor Ortiz,0.0884768740080404,0.2587732057416266,21.0,Safe,Improved,0.8032882641275594,0.5083333333333333
16,5,Alexandra Raisman,0.0942185008022988,0.2587732057416263,25.0,Safe,Improved,0.9016441320637798,0.5083333333333333
16,5,Jacoby Jones,0.0956539075008633,0.2587732057416269,26.0,Safe,Improved,0.9262330990478346,0.5083333333333333
16,5,D. L. Hughley,0.000124362031766,0.9195494019138756,18.0,Eliminated,Improved,0.3161289319312178,0.5083333333333333
16,5,Andy Dick,0.0841706539123466,0.258773205741627,18.0,Safe,Improved,0.7295213631753938,0.5083333333333333
16,5,Wynonna Judd,0.0863487639456416,0.2587732057416274,0.0,Safe,Improved,0.42471743444836013,0.5083333333333333
16,5,Kellie Pickler,0.097089314199428,0.2587732057416272,27.0,Safe,Improved,0.9508220660318902,0.5083333333333333
16,5,Lisa Vanderpump,0.0863487639456416,0.2587732057416261,0.0,Safe,Improved,0.42471743444836013,0.5083333333333333
16,5,Sean Lowe,0.0927830941037342,0.2587732057416262,24.0,Safe,Improved,0.8770551650797247,0.5083333333333333
16,6,Ingo Rademacher,0.0804657824933686,0.4248031830238727,23.0,Safe,Improved,0.8094726692314713,0.55
16,6,Zendaya,0.0844445623342174,0.4248031830238715,25.5,Safe,Improved,0.8772577054459503,0.55
16,6,Dorothy Hamill,0.1062007957559681,0.4248031830238726,0.0,Safe,Improved,0.44999999999999996,0.55
16,6,Victor Ortiz,0.0,0.939525795755968,20.0,Eliminated,Improved,0.40740740740740744,0.55
16,6,Alexandra Raisman,0.0852403183023872,0.4248031830238724,26.0,Safe,Improved,0.8908147126888463,0.55
16,6,Jacoby Jones,0.0796700265251989,0.4248031830238724,22.5,Safe,Improved,0.7959156619885759,0.55
16,6,D. L. Hughley,0.1062007957559681,0.424803183023873,0.0,Safe,Improved,0.44999999999999996,0.55
16,6,Andy Dick,0.0780785145888594,0.4248031830238732,21.5,Safe,Improved,0.7688016475027843,0.55
16,6,Wynonna Judd,0.1062007957559681,0.4248031830238731,0.0,Safe,Improved,0.44999999999999996,0.55
16,6,Kellie Pickler,0.0868318302387267,0.4248031830238726,27.0,Safe,Improved,0.9179287271746378,0.55
16,6,Lisa Vanderpump,0.1062007957559681,0.4248031830238729,0.0,Safe,Improved,0.44999999999999996,0.55
16,6,Sean Lowe,0.0804657824933686,0.4248031830238733,23.0,Safe,Improved,0.8094726692314713,0.55
16,7,Ingo Rademacher,0.0849710144927535,0.4624565217391301,25.0,Safe,Improved,0.8222212889695009,0.5916666666666667
16,7,Zendaya,0.093123188405797,0.4624565217391312,30.0,Safe,Improved,0.9492060825627145,0.5916666666666667
16,7,Dorothy Hamill,0.0924913043478261,0.4624565217391313,0.0,Safe,Improved,0.39184159085783066,0.5916666666666667
16,7,Victor Ortiz,0.0924913043478261,0.462456521739131,0.0,Safe,Improved,0.39184159085783066,0.5916666666666667
16,7,Alexandra Raisman,0.0963840579710144,0.4624565217391306,32.0,Safe,Improved,1.0,0.5916666666666667
16,7,Jacoby Jones,0.0882318840579709,0.46245652173913,27.0,Safe,Improved,0.8730152064067863,0.5916666666666667
16,7,D. L. Hughley,0.0924913043478261,0.462456521739131,0.0,Safe,Improved,0.39184159085783066,0.5916666666666667
16,7,Andy Dick,0.0,0.9264743083003948,17.0,Eliminated,Improved,0.3143229166666667,0.5916666666666667
16,7,Wynonna Judd,0.0924913043478261,0.4624565217391305,0.0,Safe,Improved,0.39184159085783066,0.5916666666666667
16,7,Kellie Pickler,0.0914927536231883,0.4624565217391309,29.0,Safe,Improved,0.9238091238440718,0.5916666666666667
16,7,Lisa Vanderpump,0.0924913043478261,0.4624565217391305,0.0,Safe,Improved,0.39184159085783066,0.5916666666666667
16,7,Sean Lowe,0.0833405797101448,0.4624565217391306,24.0,Safe,Improved,0.7968243302508581,0.5916666666666667
16,8,Ingo Rademacher,0.0322272668810289,0.8108893890675263,24.0,Safe,Improved,0.6115727749159576,0.6333333333333333
16,8,Zendaya,0.0418735691318327,0.8108893890675238,29.0,Safe,Improved,0.746939274330991,0.6333333333333333
16,8,Dorothy Hamill,0.1351482315112541,0.8108893890675261,0.0,Safe,Improved,0.3666666666666667,0.6333333333333333
16,8,Victor Ortiz,0.1351482315112541,0.8108893890675232,0.0,Safe,Improved,0.3666666666666667,0.6333333333333333
16,8,Alexandra Raisman,0.039944308681672,0.8108893890675238,28.0,Safe,Improved,0.7198659744479845,0.6333333333333333
16,8,Jacoby Jones,0.0360857877813504,0.8108893890675246,26.0,Safe,Improved,0.665719374681971,0.6333333333333333
16,8,D. L. Hughley,0.135148231511254,0.8108893890675244,0.0,Safe,Improved,0.3666666666666664,0.6333333333333333
16,8,Andy Dick,0.1351482315112539,0.810889389067524,0.0,Safe,Improved,0.36666666666666614,0.6333333333333333
16,8,Wynonna Judd,0.1351482315112539,0.8108893890675233,0.0,Safe,Improved,0.36666666666666614,0.6333333333333333
16,8,Kellie Pickler,0.0389796784565916,0.8108893890675244,27.5,Safe,Improved,0.7063293245064811,0.6333333333333333
16,8,Lisa Vanderpump,0.135148231511254,0.8108893890675246,0.0,Safe,Improved,0.3666666666666664,0.6333333333333333
16,8,Sean Lowe,0.0,0.97396209807074,21.0,Eliminated,Improved,0.4586206896551724,0.6333333333333333
17,2,Valerie Harper,0.0797619047619047,0.0038593984962378,19.0,Safe,Improved,0.8412552006011618,0.3833333333333333
17,2,Brant Daugherty,0.0842731829573934,0.0038593984962408,23.0,Safe,Improved,0.9319665145433547,0.3833333333333333
17,2,Elizabeth Berkley Lauren,0.0865288220551378,0.0038593984962409,25.0,Safe,Improved,0.9773221715144516,0.3833333333333333
17,2,Leah Remini,0.0854010025062656,0.0038593984962407,24.0,Safe,Improved,0.9546443430289031,0.3833333333333333
17,2,Corbin Bleu,0.08765664160401,0.0038593984962408,26.0,Safe,Improved,1.0,0.3833333333333333
17,2,Amber Riley,0.0854010025062656,0.0038593984962409,24.0,Safe,Improved,0.9546443430289031,0.3833333333333333
17,2,Keyshawn Johnson,0.0761404761904761,0.9010941729323309,18.0,Eliminated,Improved,0.8010347702571429,0.3833333333333333
17,2,Bill Engvall,0.0820175438596491,0.0038593984962438,21.0,Safe,Improved,0.8866108575722587,0.3833333333333333
17,2,Christina Milian,0.0865288220551378,0.0038593984962408,25.0,Safe,Improved,0.9773221715144516,0.3833333333333333
17,2,"Nicole ""Snooki"" Polizzi",0.0808897243107769,0.0038593984962459,20.0,Safe,Improved,0.8639330290867102,0.3833333333333333
17,2,Jack Osbourne,0.0854010025062656,0.0038593984962402,24.0,Safe,Improved,0.9546443430289031,0.3833333333333333
17,2,Bill Nye,0.0799998746867167,0.00385939849624,17.0,Safe,Improved,0.8134421454885352,0.3833333333333333
17,3,Valerie Harper,0.0771568627438853,0.0629450980392158,16.0,Safe,Improved,0.6992275574456859,0.425
17,3,Brant Daugherty,0.0900980392144736,0.0629450980392157,27.0,Safe,Improved,0.9474120374099899,0.425
17,3,Elizabeth Berkley Lauren,0.087745098038003,0.0629450980392156,25.0,Safe,Improved,0.9022875865073892,0.425
17,3,Leah Remini,0.0865686274497677,0.0629450980392154,24.0,Safe,Improved,0.8797253610560888,0.425
17,3,Corbin Bleu,0.0889215686262383,0.0629450980392158,26.0,Safe,Improved,0.9248498119586894,0.425
17,3,Amber Riley,0.0865686274497677,0.0629450980392156,24.0,Safe,Improved,0.8797253610560888,0.425
17,3,Keyshawn Johnson,0.0991676470648868,0.0629450980392151,0.0,Safe,Improved,0.575,0.425
17,3,Bill Engvall,0.0865686274497677,0.0629450980392155,24.0,Safe,Improved,0.8797253610560888,0.425
17,3,Christina Milian,0.0889215686262383,0.0629450980392155,26.0,Safe,Improved,0.9248498119586894,0.425
17,3,"Nicole ""Snooki"" Polizzi",0.087745098038003,0.0629450980392158,25.0,Safe,Improved,0.9022875865073892,0.425
17,3,Jack Osbourne,0.0842156862732971,0.062945098039216,22.0,Safe,Improved,0.8346009101534881,0.425
17,3,Bill Nye,0.0363225490256711,0.8961700980392158,16.0,Eliminated,Improved,0.46245950775494316,0.425
17,4,Valerie Harper,0.0152286919831223,0.909374367088608,18.0,Eliminated,Improved,0.39890617002407164,0.4666666666666667
17,4,Brant Daugherty,0.084915611814346,0.1520987341772148,21.0,Safe,Improved,0.852510663457072,0.4666666666666667
17,4,Elizabeth Berkley Lauren,0.0925105485232067,0.1520987341772153,27.0,Safe,Improved,1.0,0.4666666666666667
17,4,Leah Remini,0.0887130801687763,0.1520987341772151,24.0,Safe,Improved,0.9262553317285356,0.4666666666666667
17,4,Corbin Bleu,0.0925105485232067,0.1520987341772148,27.0,Safe,Improved,1.0,0.4666666666666667
17,4,Amber Riley,0.0925105485232067,0.1520987341772149,27.0,Safe,Improved,1.0,0.4666666666666667
17,4,Keyshawn Johnson,0.0912780590717299,0.1520987341772147,0.0,Safe,Improved,0.5262278981375902,0.4666666666666667
17,4,Bill Engvall,0.084915611814346,0.1520987341772151,21.0,Safe,Improved,0.852510663457072,0.4666666666666667
17,4,Christina Milian,0.0887130801687763,0.1520987341772152,24.0,Safe,Improved,0.9262553317285356,0.4666666666666667
17,4,"Nicole ""Snooki"" Polizzi",0.0887130801687763,0.1520987341772151,24.0,Safe,Improved,0.9262553317285356,0.4666666666666667
17,4,Jack Osbourne,0.0887130801687763,0.1520987341772151,24.0,Safe,Improved,0.9262553317285356,0.4666666666666667
17,4,Bill Nye,0.0912780590717299,0.1520987341772139,0.0,Safe,Improved,0.5262278981375902,0.4666666666666667
17,5,Valerie Harper,0.1192489361702127,0.4308872340425507,0.0,Safe,Improved,0.4916666666666667,0.5083333333333333
17,5,Brant Daugherty,0.0817178191489361,0.430887234042553,27.0,Safe,Improved,0.8271034031174515,0.5083333333333333
17,5,Elizabeth Berkley Lauren,0.0804412234042553,0.4308872340425526,26.0,Safe,Improved,0.803685201599508,0.5083333333333333
17,5,Leah Remini,0.0753348404255319,0.4308872340425538,22.0,Safe,Improved,0.7100123955277332,0.5083333333333333
17,5,Corbin Bleu,0.082994414893617,0.4308872340425528,28.0,Safe,Improved,0.8505216046353954,0.5083333333333333
17,5,Amber Riley,0.0804412234042553,0.430887234042553,26.0,Safe,Improved,0.803685201599508,0.5083333333333333
17,5,Keyshawn Johnson,0.1192489361702127,0.4308872340425536,0.0,Safe,Improved,0.4916666666666667,0.5083333333333333
17,5,Bill Engvall,0.0778880319148936,0.430887234042554,24.0,Safe,Improved,0.7568487985636205,0.5083333333333333
17,5,Christina Milian,5.551115123125783e-17,0.9525739361702128,28.0,Eliminated,Improved,0.5083333333333335,0.5083333333333333
17,5,"Nicole ""Snooki"" Polizzi",0.0817178191489361,0.4308872340425536,27.0,Safe,Improved,0.8271034031174515,0.5083333333333333
17,5,Jack Osbourne,0.0817178191489361,0.430887234042554,27.0,Safe,Improved,0.8271034031174515,0.5083333333333333
17,5,Bill Nye,0.1192489361702127,0.4308872340425528,0.0,Safe,Improved,0.4916666666666667,0.5083333333333333
17,7,Valerie Harper,0.1219961625282167,0.4995713318284405,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
17,7,Brant Daugherty,0.0741124798452112,0.4995713318284427,28.5,Safe,Improved,0.8196720372555634,0.5916666666666667
17,7,Elizabeth Berkley Lauren,0.0720808771364076,0.4995713318284426,27.0,Safe,Improved,0.7827873144369918,0.5916666666666667
17,7,Leah Remini,0.071403676233473,0.4995713318284424,26.5,Safe,Improved,0.7704924068308011,0.5916666666666667
17,7,Corbin Bleu,0.0754668816510802,0.4995713318284428,29.5,Safe,Improved,0.8442618524679442,0.5916666666666667
17,7,Amber Riley,0.0754668816510802,0.4995713318284432,29.5,Safe,Improved,0.8442618524679442,0.5916666666666667
17,7,Keyshawn Johnson,0.1219961625282166,0.4995713318284428,0.0,Safe,Improved,0.408333333333333,0.5916666666666667
17,7,Bill Engvall,0.0693720735246694,0.499571331828442,25.0,Safe,Improved,0.7336076840122294,0.5916666666666667
17,7,Christina Milian,0.1219961625282167,0.4995713318284425,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
17,7,"Nicole ""Snooki"" Polizzi",0.0,0.9553211625282164,27.0,Eliminated,Improved,0.5415254237288135,0.5916666666666667
17,7,Jack Osbourne,0.0741124798452112,0.4995713318284429,28.5,Safe,Improved,0.8196720372555634,0.5916666666666667
17,7,Bill Nye,0.1219961625282167,0.4995713318284429,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
17,8,Valerie Harper,0.1407250000000001,0.7298666666666656,0.0,Safe,Improved,0.3666666666666667,0.6333333333333333
17,8,Brant Daugherty,5.551115123125783e-17,0.97405,27.0,Eliminated,Improved,0.5700000000000001,0.6333333333333333
17,8,Elizabeth Berkley Lauren,0.0454895833333333,0.7298666666666673,25.0,Safe,Improved,0.6463033694557943,0.6333333333333333
17,8,Leah Remini,0.0501770833333333,0.729866666666666,28.0,Safe,Improved,0.7218502398294545,0.6333333333333333
17,8,Corbin Bleu,0.0533020833333333,0.7298666666666659,30.0,Safe,Improved,0.7722148200785612,0.6333333333333333
17,8,Amber Riley,0.0501770833333333,0.729866666666666,28.0,Safe,Improved,0.7218502398294545,0.6333333333333333
17,8,Keyshawn Johnson,0.140725,0.7298666666666664,0.0,Safe,Improved,0.3666666666666664,0.6333333333333333
17,8,Bill Engvall,0.0439270833333333,0.7298666666666669,24.0,Safe,Improved,0.6211210793312408,0.6333333333333333
17,8,Christina Milian,0.1407249999999998,0.7298666666666664,0.0,Safe,Improved,0.36666666666666586,0.6333333333333333
17,8,"Nicole ""Snooki"" Polizzi",0.1407249999999997,0.7298666666666667,0.0,Safe,Improved,0.3666666666666657,0.6333333333333333
17,8,Jack Osbourne,0.0533020833333333,0.7298666666666672,30.0,Safe,Improved,0.7722148200785612,0.6333333333333333
17,8,Bill Nye,0.1407250000000001,0.7298666666666671,0.0,Safe,Improved,0.3666666666666667,0.6333333333333333
18,2,Billy Dee Williams,0.076775956284153,0.1111557377049172,15.0,Safe,Improved,0.6441244436584435,0.3833333333333333
18,2,Danica McKellar,0.0878415300546448,0.1111557377049183,24.0,Safe,Improved,0.8418114186341266,0.3833333333333333
18,2,James Maslow,0.0890710382513661,0.1111557377049184,25.0,Safe,Improved,0.8637766380758691,0.3833333333333333
18,2,Candace Cameron Bure,0.0841530054644808,0.1111557377049176,21.0,Safe,Improved,0.7759157603088985,0.3833333333333333
18,2,Sean Avery,0.0281603825136611,0.919490573770492,21.0,Eliminated,Improved,0.47389524567453606,0.3833333333333333
18,2,Diana Nyad,0.1143259562841529,0.1111557377049186,0.0,Eliminated,Improved,0.6166666666666667,0.3833333333333333
18,2,Charlie White,0.0890710382513661,0.1111557377049181,25.0,Safe,Improved,0.8637766380758691,0.3833333333333333
18,2,Amy Purdy,0.0878415300546448,0.1111557377049181,24.0,Safe,Improved,0.8418114186341266,0.3833333333333333
18,2,Meryl Davis,0.0890710382513661,0.111155737704918,25.0,Safe,Improved,0.8637766380758691,0.3833333333333333
18,2,Drew Carey,0.0841530054644808,0.1111557377049179,21.0,Safe,Improved,0.7759157603088985,0.3833333333333333
18,2,Cody Simpson,0.0853825136612021,0.111155737704918,22.0,Safe,Improved,0.797880979750641,0.3833333333333333
18,2,NeNe Leakes,0.0841530054644808,0.1111557377049173,21.0,Safe,Improved,0.7759157603088985,0.3833333333333333
18,5,Billy Dee Williams,0.1056900621118012,0.3358037267080743,0.0,Safe,Improved,0.4916666666666667,0.5083333333333333
18,5,Danica McKellar,0.0881612577639751,0.3358037267080748,39.0,Safe,Improved,0.9057482496968556,0.5083333333333333
18,5,James Maslow,0.0890929347826086,0.3358037267080753,40.0,Safe,Improved,0.9227907136476627,0.5083333333333333
18,5,Candace Cameron Bure,0.0844345496894409,0.3358037267080742,35.0,Safe,Improved,0.837578393893626,0.5083333333333333
18,5,Sean Avery,0.1056900621118012,0.3358037267080747,0.0,Safe,Improved,0.4916666666666667,0.5083333333333333
18,5,Diana Nyad,0.1056900621118012,0.3358037267080744,0.0,Safe,Improved,0.4916666666666667,0.5083333333333333
18,5,Charlie White,0.086297903726708,0.3358037267080743,37.0,Safe,Improved,0.8716633217952408,0.5083333333333333
18,5,Amy Purdy,0.086297903726708,0.3358037267080745,37.0,Safe,Improved,0.8716633217952408,0.5083333333333333
18,5,Meryl Davis,0.0853662267080745,0.335803726708075,36.0,Safe,Improved,0.8546208578444336,0.5083333333333333
18,5,Drew Carey,0.0779128105590061,0.3358037267080744,28.0,Safe,Improved,0.7182811462379743,0.5083333333333333
18,5,Cody Simpson,0.0,0.9390150621118012,34.0,Eliminated,Improved,0.4320833333333333,0.5083333333333333
18,5,NeNe Leakes,0.0853662267080745,0.335803726708075,36.0,Safe,Improved,0.8546208578444336,0.5083333333333333
18,6,Billy Dee Williams,0.1135751773049645,0.4544007092198571,0.0,Safe,Improved,0.44999999999999996,0.55
18,6,Danica McKellar,0.0782609929078014,0.4544007092198583,36.0,Safe,Improved,0.8050804915668068,0.55
18,6,James Maslow,0.0771971631205673,0.4544007092198587,35.0,Safe,Improved,0.787115456066841,0.55
18,6,Candace Cameron Bure,0.0740056737588652,0.4544007092198586,32.0,Safe,Improved,0.733220349566944,0.55
18,6,Sean Avery,0.1135751773049645,0.4544007092198587,0.0,Safe,Improved,0.44999999999999996,0.55
18,6,Diana Nyad,0.1135751773049645,0.4544007092198576,0.0,Safe,Improved,0.44999999999999996,0.55
18,6,Charlie White,0.0782609929078014,0.4544007092198586,36.0,Safe,Improved,0.8050804915668068,0.55
18,6,Amy Purdy,0.0803886524822695,0.4544007092198588,38.0,Safe,Improved,0.8410105625667381,0.55
18,6,Meryl Davis,0.0825163120567376,0.4544007092198586,40.0,Safe,Improved,0.8769406335666696,0.55
18,6,Drew Carey,0.0,0.9469001773049648,32.0,Eliminated,Improved,0.44000000000000006,0.55
18,6,Cody Simpson,0.1135751773049645,0.4544007092198585,0.0,Safe,Improved,0.44999999999999996,0.55
18,6,NeNe Leakes,0.0750695035460993,0.4544007092198584,33.0,Safe,Improved,0.7511853850669099,0.55
18,7,Billy Dee Williams,0.1305347826086955,0.652673913043478,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
18,7,Danica McKellar,0.0570971673254282,0.652673913043478,36.0,Safe,Improved,0.7247627670249497,0.5916666666666667
18,7,James Maslow,0.0559113965744401,0.6526739130434794,35.0,Safe,Improved,0.7058825494212535,0.5916666666666667
18,7,Candace Cameron Bure,0.0582829380764163,0.6526739130434782,37.0,Safe,Improved,0.7436429846286458,0.5916666666666667
18,7,Sean Avery,0.1305347826086955,0.6526739130434783,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
18,7,Diana Nyad,0.1305347826086955,0.6526739130434787,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
18,7,Charlie White,0.0565042819499341,0.6526739130434781,35.5,Safe,Improved,0.7153226582231014,0.5916666666666667
18,7,Amy Purdy,0.0588758234519104,0.6526739130434784,37.5,Safe,Improved,0.753083093430494,0.5916666666666667
18,7,Meryl Davis,0.0606544795783926,0.6526739130434789,39.0,Safe,Improved,0.7814034198360383,0.5916666666666667
18,7,Drew Carey,0.1305347826086955,0.6526739130434782,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
18,7,Cody Simpson,0.1305347826086955,0.6526739130434783,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
18,7,NeNe Leakes,6.938893903907227e-17,0.9638597826086956,33.0,Eliminated,Improved,0.5006410256410259,0.5916666666666667
19,1,Antonio Sabato Jr.,0.0740074441687344,0.0054763440860214,25.0,Safe,Improved,0.8251365324905741,0.3416666666666667
19,1,Jonathan Bennett,0.0780397022332506,0.0054763440860217,30.0,Safe,Improved,0.904619926813041,0.3416666666666667
19,1,Lea Thompson,0.079652605459057,0.0054763440860217,32.0,Safe,Improved,0.9364132845420271,0.3416666666666667
19,1,Janel Parrish,0.0772332506203474,0.0054763440860228,29.0,Safe,Improved,0.8887232479485481,0.3416666666666667
19,1,Alfonso Ribeiro,0.0828784119106699,0.0054763440860217,36.0,Safe,Improved,1.0,0.3416666666666667
19,1,Lolo Jones,0.0680434656741108,0.9053859387923906,22.0,Eliminated,Improved,0.7492902625304949,0.3416666666666667
19,1,Randy Couture,0.0788461538461538,0.0054763440860217,31.0,Safe,Improved,0.920516605677534,0.3416666666666667
19,1,Tommy Chong,0.0756203473945409,0.0054763440860143,27.0,Safe,Improved,0.8569298902195611,0.3416666666666667
19,1,Betsey Johnson,0.0735198097601323,0.0054763440860213,20.0,Safe,Improved,0.7738093715347085,0.3416666666666667
19,1,Michael Waltrip,0.0740074441687344,0.0054763440860253,25.0,Safe,Improved,0.8251365324905741,0.3416666666666667
19,1,Tavis Smiley,0.0772332506203474,0.0054763440860203,29.0,Safe,Improved,0.8887232479485481,0.3416666666666667
19,1,Bethany Mota,0.079652605459057,0.0054763440860216,32.0,Safe,Improved,0.9364132845420271,0.3416666666666667
19,1,Sadie Robertson,0.0812655086848635,0.0054763440860202,34.0,Safe,Improved,0.9682066422710139,0.3416666666666667
19,2,Antonio Sabato Jr.,0.0795367615809604,0.0888977900552492,31.0,Safe,Improved,0.8103555373356038,0.3833333333333333
19,2,Jonathan Bennett,0.0787080322991925,0.088897790055249,30.0,Safe,Improved,0.794497348906691,0.3833333333333333
19,2,Lea Thompson,0.0828516787080322,0.0888977900552487,35.0,Safe,Improved,0.8737882910512562,0.3833333333333333
19,2,Janel Parrish,0.0820229494262643,0.088897790055249,34.0,Safe,Improved,0.8579301026223435,0.3833333333333333
19,2,Alfonso Ribeiro,0.0803654908627284,0.0888977900552489,32.0,Safe,Improved,0.8262137257645172,0.3833333333333333
19,2,Lolo Jones,0.1041723969400764,0.0888977900552487,0.0,Safe,Improved,0.6166666666666667,0.3833333333333333
19,2,Randy Couture,0.0770505737356565,0.088897790055249,28.0,Safe,Improved,0.7627809720488643,0.3833333333333333
19,2,Tommy Chong,0.0770505737356565,0.0888977900552486,28.0,Safe,Improved,0.7627809720488643,0.3833333333333333
19,2,Betsey Johnson,0.0770505737356565,0.0888977900552483,28.0,Safe,Improved,0.7627809720488643,0.3833333333333333
19,2,Michael Waltrip,0.0737356566085847,0.0888977900552483,24.0,Safe,Improved,0.6993482183332118,0.3833333333333333
19,2,Tavis Smiley,0.0267243306417339,0.9235942201444964,28.0,Eliminated,Improved,0.46486600142149404,0.3833333333333333
19,2,Bethany Mota,0.0811942201444963,0.0888977900552486,33.0,Safe,Improved,0.8420719141934301,0.3833333333333333
19,2,Sadie Robertson,0.0795367615809604,0.0888977900552481,31.0,Safe,Improved,0.8103555373356038,0.3833333333333333
19,3,Antonio Sabato Jr.,0.0784920461974286,0.1475087818696884,29.0,Safe,Improved,0.8219305073182833,0.425
19,3,Jonathan Bennett,0.0810416212682501,0.1475087818696884,32.0,Safe,Improved,0.8704949144132967,0.425
19,3,Lea Thompson,0.0801917629113096,0.1475087818696886,31.0,Safe,Improved,0.854306778714959,0.425
19,3,Janel Parrish,0.0878404881237742,0.1475087818696886,40.0,Safe,Improved,1.0,0.425
19,3,Alfonso Ribeiro,0.0810416212682501,0.1475087818696884,32.0,Safe,Improved,0.8704949144132967,0.425
19,3,Lolo Jones,0.0857963899179196,0.1475087818696886,0.0,Safe,Improved,0.5616194223931198,0.425
19,3,Randy Couture,0.0120419989830754,0.9199005447809984,26.0,Eliminated,Improved,0.35507639956999876,0.425
19,3,Tommy Chong,0.0827413379821311,0.1475087818696885,34.0,Safe,Improved,0.9028711858099724,0.425
19,3,Betsey Johnson,0.0784920461974286,0.1475087818696883,29.0,Safe,Improved,0.8219305073182833,0.425
19,3,Michael Waltrip,0.0776421878404881,0.1475087818696886,28.0,Safe,Improved,0.8057423716199454,0.425
19,3,Tavis Smiley,0.0857963899179196,0.1475087818696886,0.0,Safe,Improved,0.5616194223931198,0.425
19,3,Bethany Mota,0.0878404881237742,0.1475087818696888,40.0,Safe,Improved,1.0,0.425
19,3,Sadie Robertson,0.0810416212682501,0.1475087818696872,32.0,Safe,Improved,0.8704949144132967,0.425
19,4,Antonio Sabato Jr.,0.0777444444444444,0.3038249999999989,29.0,Safe,Improved,0.7953595521672123,0.4666666666666667
19,4,Jonathan Bennett,0.0730569444444444,0.3038250000000009,24.0,Safe,Improved,0.7094704183378746,0.4666666666666667
19,4,Lea Thompson,0.0871194444444444,0.3038250000000007,39.0,Safe,Improved,0.967137819825888,0.4666666666666667
19,4,Janel Parrish,0.0843069444444444,0.3038250000000004,36.0,Safe,Improved,0.9156043395282853,0.4666666666666667
19,4,Alfonso Ribeiro,0.0880569444444444,0.3038250000000002,40.0,Safe,Improved,0.9843156465917554,0.4666666666666667
19,4,Lolo Jones,0.090725,0.3038250000000009,0.0,Safe,Improved,0.5333333333333333,0.4666666666666667
19,4,Randy Couture,0.090725,0.3038250000000002,0.0,Safe,Improved,0.5333333333333333,0.4666666666666667
19,4,Tommy Chong,0.0768069444444444,0.3038250000000004,28.0,Safe,Improved,0.7781817254013448,0.4666666666666667
19,4,Betsey Johnson,2.775557561562892e-17,0.936871153846154,29.0,Eliminated,Improved,0.3383333333333335,0.4666666666666667
19,4,Michael Waltrip,0.0739944444444444,0.3038250000000002,25.0,Safe,Improved,0.7266482451037423,0.4666666666666667
19,4,Tavis Smiley,0.090725,0.3038250000000001,0.0,Safe,Improved,0.5333333333333333,0.4666666666666667
19,4,Bethany Mota,0.0814944444444444,0.3038250000000005,33.0,Safe,Improved,0.8640708592306826,0.4666666666666667
19,4,Sadie Robertson,0.0852444444444444,0.3038249999999997,37.0,Safe,Improved,0.9327821662941529,0.4666666666666667
19,6,Antonio Sabato Jr.,0.0656069965870307,0.4717897610921505,28.0,Safe,Improved,0.6649458364524725,0.55
19,6,Jonathan Bennett,1.3877787807814457e-17,0.9554611709110004,32.0,Eliminated,Improved,0.45128205128205134,0.55
19,6,Lea Thompson,0.0697025597269624,0.4717897610921505,32.0,Safe,Improved,0.7382156558253911,0.55
19,6,Janel Parrish,0.0707264505119453,0.47178976109215,33.0,Safe,Improved,0.7565331106686206,0.55
19,6,Alfonso Ribeiro,0.076869795221843,0.4717897610921485,39.0,Safe,Improved,0.866437839727999,0.55
19,6,Lolo Jones,0.1093150170648464,0.4717897610921501,0.0,Safe,Improved,0.44999999999999996,0.55
19,6,Randy Couture,0.1093150170648464,0.4717897610921506,0.0,Safe,Improved,0.44999999999999996,0.55
19,6,Tommy Chong,0.0656069965870307,0.4717897610921504,28.0,Safe,Improved,0.6649458364524725,0.55
19,6,Betsey Johnson,0.1093150170648464,0.4717897610921502,0.0,Safe,Improved,0.44999999999999996,0.55
19,6,Michael Waltrip,0.0676547781569965,0.4717897610921504,30.0,Safe,Improved,0.7015807461389316,0.55
19,6,Tavis Smiley,0.1093150170648464,0.4717897610921497,0.0,Safe,Improved,0.44999999999999996,0.55
19,6,Bethany Mota,0.0737981228668941,0.4717897610921504,36.0,Safe,Improved,0.8114854751983097,0.55
19,6,Sadie Robertson,0.0727742320819112,0.4717897610921496,35.0,Safe,Improved,0.7931680203550802,0.55
19,7,Antonio Sabato Jr.,6.938893903907227e-17,0.9603660764767148,29.5,Eliminated,Improved,0.46544444444444466,0.5916666666666667
19,7,Jonathan Bennett,0.1142199226305608,0.5770023210831717,0.0,Safe,Improved,0.40833333333333294,0.5916666666666667
