Season,Week,Contestant,Est_Fan_Votes,Certainty,Judge Score,Official Result,Model,New_Score,Dynamic_Weight_J
18,2,Sean Avery,0.0281603825136611,0.919490573770492,21.0,Eliminated,Improved,0.47389524567453606,0.3833333333333333
18,2,Diana Nyad,0.1143259562841529,0.1111557377049186,0.0,Eliminated,Improved,0.6166666666666667,0.3833333333333333
18,2,Charlie White,0.0890710382513661,0.1111557377049181,25.0,Safe,Improved,0.8637766380758691,0.3833333333333333
18,2,Amy Purdy,0.0878415300546448,0.1111557377049181,24.0,Safe,Improved,0.8418114186341266,0.3833333333333333
18,2,Meryl Davis,0.0890710382513661,0.111155737704918,25.0,Safe,Improved,0.8637766380758691,0.3833333333333333
18,2,Drew Carey,0.0841530054644808,0.1111557377049179,21.0,Safe,Improved,0.7759157603088985,0.3833333333333333
18,2,Cody Simpson,0.0853825136612021,0.111155737704918,22.0,Safe,Improved,0.797880979750641,0.3833333333333333
18,2,NeNe Leakes,0.0841530054644808,0.1111557377049173,21.0,Safe,Improved,0.7759157603088985,0.3833333333333333
18,5,Billy Dee Williams,0.1056900621118012,0.3358037267080743,0.0,Safe,Improved,0.4916666666666667,0.5083333333333333
18,5,Danica McKellar,0.0881612577639751,0.3358037267080748,39.0,Safe,Improved,0.9057482496968556,0.5083333333333333
18,5,James Maslow,0.0890929347826086,0.3358037267080753,40.0,Safe,Improved,0.9227907136476627,0.5083333333333333
18,5,Candace Cameron Bure,0.0844345496894409,0.3358037267080742,35.0,Safe,Improved,0.837578393893626,0.5083333333333333
18,5,Sean Avery,0.1056900621118012,0.3358037267080747,0.0,Safe,Improved,0.4916666666666667,0.5083333333333333
18,5,Diana Nyad,0.1056900621118012,0.3358037267080744,0.0,Safe,Improved,0.4916666666666667,0.5083333333333333
18,5,Charlie White,0.086297903726708,0.3358037267080743,37.0,Safe,Improved,0.8716633217952408,0.5083333333333333
18,5,Amy Purdy,0.086297903726708,0.3358037267080745,37.0,Safe,Improved,0.8716633217952408,0.5083333333333333
18,5,Meryl Davis,0.0853662267080745,0.335803726708075,36.0,Safe,Improved,0.8546208578444336,0.5083333333333333
18,5,Drew Carey,0.0779128105590061,0.3358037267080744,28.0,Safe,Improved,0.7182811462379743,0.5083333333333333
18,5,Cody Simpson,0.0,0.9390150621118012,34.0,Eliminated,Improved,0.4320833333333333,0.5083333333333333
18,5,NeNe Leakes,0.0853662267080745,0.335803726708075,36.0,Safe,Improved,0.8546208578444336,0.5083333333333333
18,6,Billy Dee Williams,0.1135751773049645,0.4544007092198571,0.0,Safe,Improved,0.44999999999999996,0.55
18,6,Danica McKellar,0.0782609929078014,0.4544007092198583,36.0,Safe,Improved,0.8050804915668068,0.55
18,6,James Maslow,0.0771971631205673,0.4544007092198587,35.0,Safe,Improved,0.787115456066841,0.55
18,6,Candace Cameron Bure,0.0740056737588652,0.4544007092198586,32.0,Safe,Improved,0.733220349566944,0.55
18,6,Sean Avery,0.1135751773049645,0.4544007092198587,0.0,Safe,Improved,0.44999999999999996,0.55
18,6,Diana Nyad,0.1135751773049645,0.4544007092198576,0.0,Safe,Improved,0.44999999999999996,0.55
18,6,Charlie White,0.0782609929078014,0.4544007092198586,36.0,Safe,Improved,0.8050804915668068,0.55
18,6,Amy Purdy,0.0803886524822695,0.4544007092198588,38.0,Safe,Improved,0.8410105625667381,0.55
18,6,Meryl Davis,0.0825163120567376,0.4544007092198586,40.0,Safe,Improved,0.8769406335666696,0.55
18,6,Drew Carey,0.0,0.9469001773049648,32.0,Eliminated,Improved,0.44000000000000006,0.55
18,6,Cody Simpson,0.1135751773049645,0.4544007092198585,0.0,Safe,Improved,0.44999999999999996,0.55
18,6,NeNe Leakes,0.0750695035460993,0.4544007092198584,33.0,Safe,Improved,0.7511853850669099,0.55
18,7,Billy Dee Williams,0.1305347826086955,0.652673913043478,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
18,7,Danica McKellar,0.0570971673254282,0.652673913043478,36.0,Safe,Improved,0.7247627670249497,0.5916666666666667
18,7,James Maslow,0.0559113965744401,0.6526739130434794,35.0,Safe,Improved,0.7058825494212535,0.5916666666666667
18,7,Candace Cameron Bure,0.0582829380764163,0.6526739130434782,37.0,Safe,Improved,0.7436429846286458,0.5916666666666667
18,7,Sean Avery,0.1305347826086955,0.6526739130434783,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
18,7,Diana Nyad,0.1305347826086955,0.6526739130434787,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
18,7,Charlie White,0.0565042819499341,0.6526739130434781,35.5,Safe,Improved,0.7153226582231014,0.5916666666666667
18,7,Amy Purdy,0.0588758234519104,0.6526739130434784,37.5,Safe,Improved,0.753083093430494,0.5916666666666667
18,7,Meryl Davis,0.0606544795783926,0.6526739130434789,39.0,Safe,Improved,0.7814034198360383,0.5916666666666667
18,7,Drew Carey,0.1305347826086955,0.6526739130434782,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
18,7,Cody Simpson,0.1305347826086955,0.6526739130434783,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
18,7,NeNe Leakes,6.938893903907227e-17,0.9638597826086956,33.0,Eliminated,Improved,0.5006410256410259,0.5916666666666667
19,1,Antonio Sabato Jr.,0.0740074441687344,0.0054763440860214,25.0,Safe,Improved,0.8251365324905741,0.3416666666666667
19,1,Jonathan Bennett,0.0780397022332506,0.0054763440860217,30.0,Safe,Improved,0.904619926813041,0.3416666666666667
19,1,Lea Thompson,0.079652605459057,0.0054763440860217,32.0,Safe,Improved,0.9364132845420271,0.3416666666666667
19,1,Janel Parrish,0.0772332506203474,0.0054763440860228,29.0,Safe,Improved,0.8887232479485481,0.3416666666666667
19,1,Alfonso Ribeiro,0.0828784119106699,0.0054763440860217,36.0,Safe,Improved,1.0,0.3416666666666667
19,1,Lolo Jones,0.0680434656741108,0.9053859387923906,22.0,Eliminated,Improved,0.7492902625304949,0.3416666666666667
19,1,Randy Couture,0.0788461538461538,0.0054763440860217,31.0,Safe,Improved,0.920516605677534,0.3416666666666667
19,1,Tommy Chong,0.0756203473945409,0.0054763440860143,27.0,Safe,Improved,0.8569298902195611,0.3416666666666667
19,1,Betsey Johnson,0.0735198097601323,0.0054763440860213,20.0,Safe,Improved,0.7738093715347085,0.3416666666666667
19,1,Michael Waltrip,0.0740074441687344,0.0054763440860253,25.0,Safe,Improved,0.8251365324905741,0.3416666666666667
19,1,Tavis Smiley,0.0772332506203474,0.0054763440860203,29.0,Safe,Improved,0.8887232479485481,0.3416666666666667
19,1,Bethany Mota,0.079652605459057,0.0054763440860216,32.0,Safe,Improved,0.9364132845420271,0.3416666666666667
19,1,Sadie Robertson,0.0812655086848635,0.0054763440860202,34.0,Safe,Improved,0.9682066422710139,0.3416666666666667
19,2,Antonio Sabato Jr.,0.0795367615809604,0.0888977900552492,31.0,Safe,Improved,0.8103555373356038,0.3833333333333333
19,2,Jonathan Bennett,0.0787080322991925,0.088897790055249,30.0,Safe,Improved,0.794497348906691,0.3833333333333333
19,2,Lea Thompson,0.0828516787080322,0.0888977900552487,35.0,Safe,Improved,0.8737882910512562,0.3833333333333333
19,2,Janel Parrish,0.0820229494262643,0.088897790055249,34.0,Safe,Improved,0.8579301026223435,0.3833333333333333
19,2,Alfonso Ribeiro,0.0803654908627284,0.0888977900552489,32.0,Safe,Improved,0.8262137257645172,0.3833333333333333
19,2,Lolo Jones,0.1041723969400764,0.0888977900552487,0.0,Safe,Improved,0.6166666666666667,0.3833333333333333
19,2,Randy Couture,0.0770505737356565,0.088897790055249,28.0,Safe,Improved,0.7627809720488643,0.3833333333333333
19,2,Tommy Chong,0.0770505737356565,0.0888977900552486,28.0,Safe,Improved,0.7627809720488643,0.3833333333333333
19,2,Betsey Johnson,0.0770505737356565,0.0888977900552483,28.0,Safe,Improved,0.7627809720488643,0.3833333333333333
19,2,Michael Waltrip,0.0737356566085847,0.0888977900552483,24.0,Safe,Improved,0.6993482183332118,0.3833333333333333
19,2,Tavis Smiley,0.0267243306417339,0.9235942201444964,28.0,Eliminated,Improved,0.46486600142149404,0.3833333333333333
19,2,Bethany Mota,0.0811942201444963,0.0888977900552486,33.0,Safe,Improved,0.8420719141934301,0.3833333333333333
19,2,Sadie Robertson,0.0795367615809604,0.0888977900552481,31.0,Safe,Improved,0.8103555373356038,0.3833333333333333
19,3,Antonio Sabato Jr.,0.0784920461974286,0.1475087818696884,29.0,Safe,Improved,0.8219305073182833,0.425
19,3,Jonathan Bennett,0.0810416212682501,0.1475087818696884,32.0,Safe,Improved,0.8704949144132967,0.425
19,3,Lea Thompson,0.0801917629113096,0.1475087818696886,31.0,Safe,Improved,0.854306778714959,0.425
19,3,Janel Parrish,0.0878404881237742,0.1475087818696886,40.0,Safe,Improved,1.0,0.425
19,3,Alfonso Ribeiro,0.0810416212682501,0.1475087818696884,32.0,Safe,Improved,0.8704949144132967,0.425
19,3,Lolo Jones,0.0857963899179196,0.1475087818696886,0.0,Safe,Improved,0.5616194223931198,0.425
19,3,Randy Couture,0.0120419989830754,0.9199005447809984,26.0,Eliminated,Improved,0.35507639956999876,0.425
19,3,Tommy Chong,0.0827413379821311,0.1475087818696885,34.0,Safe,Improved,0.9028711858099724,0.425
19,3,Betsey Johnson,0.0784920461974286,0.1475087818696883,29.0,Safe,Improved,0.8219305073182833,0.425
19,3,Michael Waltrip,0.0776421878404881,0.1475087818696886,28.0,Safe,Improved,0.8057423716199454,0.425
19,3,Tavis Smiley,0.0857963899179196,0.1475087818696886,0.0,Safe,Improved,0.5616194223931198,0.425
19,3,Bethany Mota,0.0878404881237742,0.1475087818696888,40.0,Safe,Improved,1.0,0.425
19,3,Sadie Robertson,0.0810416212682501,0.1475087818696872,32.0,Safe,Improved,0.8704949144132967,0.425
19,4,Antonio Sabato Jr.,0.0777444444444444,0.3038249999999989,29.0,Safe,Improved,0.7953595521672123,0.4666666666666667
19,4,Jonathan Bennett,0.0730569444444444,0.3038250000000009,24.0,Safe,Improved,0.7094704183378746,0.4666666666666667
19,4,Lea Thompson,0.0871194444444444,0.3038250000000007,39.0,Safe,Improved,0.967137819825888,0.4666666666666667
19,4,Janel Parrish,0.0843069444444444,0.3038250000000004,36.0,Safe,Improved,0.9156043395282853,0.4666666666666667
19,4,Alfonso Ribeiro,0.0880569444444444,0.3038250000000002,40.0,Safe,Improved,0.9843156465917554,0.4666666666666667
19,4,Lolo Jones,0.090725,0.3038250000000009,0.0,Safe,Improved,0.5333333333333333,0.4666666666666667
19,4,Randy Couture,0.090725,0.3038250000000002,0.0,Safe,Improved,0.5333333333333333,0.4666666666666667
19,4,Tommy Chong,0.0768069444444444,0.3038250000000004,28.0,Safe,Improved,0.7781817254013448,0.4666666666666667
19,4,Betsey Johnson,2.775557561562892e-17,0.936871153846154,29.0,Eliminated,Improved,0.3383333333333335,0.4666666666666667
19,4,Michael Waltrip,0.0739944444444444,0.3038250000000002,25.0,Safe,Improved,0.7266482451037423,0.4666666666666667
19,4,Tavis Smiley,0.090725,0.3038250000000001,0.0,Safe,Improved,0.5333333333333333,0.4666666666666667
19,4,Bethany Mota,0.0814944444444444,0.3038250000000005,33.0,Safe,Improved,0.8640708592306826,0.4666666666666667
19,4,Sadie Robertson,0.0852444444444444,0.3038249999999997,37.0,Safe,Improved,0.9327821662941529,0.4666666666666667
19,6,Antonio Sabato Jr.,0.0656069965870307,0.4717897610921505,28.0,Safe,Improved,0.6649458364524725,0.55
19,6,Jonathan Bennett,1.3877787807814457e-17,0.9554611709110004,32.0,Eliminated,Improved,0.45128205128205134,0.55
19,6,Lea Thompson,0.0697025597269624,0.4717897610921505,32.0,Safe,Improved,0.7382156558253911,0.55
19,6,Janel Parrish,0.0707264505119453,0.47178976109215,33.0,Safe,Improved,0.7565331106686206,0.55
19,6,Alfonso Ribeiro,0.076869795221843,0.4717897610921485,39.0,Safe,Improved,0.866437839727999,0.55
19,6,Lolo Jones,0.1093150170648464,0.4717897610921501,0.0,Safe,Improved,0.44999999999999996,0.55
19,6,Randy Couture,0.1093150170648464,0.4717897610921506,0.0,Safe,Improved,0.44999999999999996,0.55
19,6,Tommy Chong,0.0656069965870307,0.4717897610921504,28.0,Safe,Improved,0.6649458364524725,0.55
19,6,Betsey Johnson,0.1093150170648464,0.4717897610921502,0.0,Safe,Improved,0.44999999999999996,0.55
19,6,Michael Waltrip,0.0676547781569965,0.4717897610921504,30.0,Safe,Improved,0.7015807461389316,0.55
19,6,Tavis Smiley,0.1093150170648464,0.4717897610921497,0.0,Safe,Improved,0.44999999999999996,0.55
19,6,Bethany Mota,0.0737981228668941,0.4717897610921504,36.0,Safe,Improved,0.8114854751983097,0.55
19,6,Sadie Robertson,0.0727742320819112,0.4717897610921496,35.0,Safe,Improved,0.7931680203550802,0.55
19,7,Antonio Sabato Jr.,6.938893903907227e-17,0.9603660764767148,29.5,Eliminated,Improved,0.46544444444444466,0.5916666666666667
19,7,Jonathan Bennett,0.1142199226305608,0.5770023210831717,0.0,Safe,Improved,0.40833333333333294,0.5916666666666667
19,7,Lea Thompson,0.0639241503177673,0.5770023210831716,35.0,Safe,Improved,0.7807494421554897,0.5916666666666667
19,7,Janel Parrish,0.062183337938657,0.5770023210831726,33.5,Safe,Improved,0.750859415280734,0.5916666666666667
19,7,Alfonso Ribeiro,0.0627636087316938,0.5770023210831722,34.0,Safe,Improved,0.7608227575723192,0.5916666666666667
19,7,Lolo Jones,0.1142199226305609,0.5770023210831725,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
19,7,Randy Couture,0.1142199226305609,0.5770023210831722,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
19,7,Tommy Chong,0.0581214423873998,0.5770023210831716,30.0,Safe,Improved,0.681116019239638,0.5916666666666667
19,7,Betsey Johnson,0.1142199226305608,0.5770023210831718,0.0,Safe,Improved,0.40833333333333294,0.5916666666666667
19,7,Michael Waltrip,0.0558003592152528,0.5770023210831721,28.0,Safe,Improved,0.6412626500732974,0.5916666666666667
19,7,Tavis Smiley,0.1142199226305609,0.5770023210831727,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
19,7,Bethany Mota,0.066825504282951,0.5770023210831724,37.5,Safe,Improved,0.8305661536134153,0.5916666666666667
19,7,Sadie Robertson,0.0592819839734734,0.5770023210831717,31.0,Safe,Improved,0.7010427038228086,0.5916666666666667
19,8,Antonio Sabato Jr.,0.1009064516129033,0.605438709677417,0.0,Safe,Improved,0.3666666666666667,0.6333333333333333
19,8,Jonathan Bennett,0.1009064516129032,0.6054387096774204,0.0,Safe,Improved,0.3666666666666663,0.6333333333333333
19,8,Lea Thompson,0.0595102150537634,0.6054387096774204,32.0,Safe,Improved,0.687561804323186,0.6333333333333333
19,8,Janel Parrish,0.0728166666666666,0.6054387096774196,43.0,Safe,Improved,0.8979293429806516,0.6333333333333333
19,8,Alfonso Ribeiro,0.0703973118279569,0.6054387096774191,41.0,Safe,Improved,0.859680699588385,0.6333333333333333
19,8,Lolo Jones,0.1009064516129032,0.6054387096774194,0.0,Safe,Improved,0.3666666666666663,0.6333333333333333
19,8,Randy Couture,0.1009064516129032,0.6054387096774192,0.0,Safe,Improved,0.3666666666666663,0.6333333333333333
19,8,Tommy Chong,0.0558811827956989,0.6054387096774196,29.0,Safe,Improved,0.6301888392347863,0.6333333333333333
19,8,Betsey Johnson,0.1009064516129032,0.6054387096774194,0.0,Safe,Improved,0.3666666666666663,0.6333333333333333
19,8,Michael Waltrip,0.0,0.9512537634408604,25.0,Eliminated,Improved,0.3682170542635659,0.6333333333333333
19,8,Tavis Smiley,0.1009064516129032,0.6054387096774201,0.0,Safe,Improved,0.3666666666666663,0.6333333333333333
19,8,Bethany Mota,0.0691876344086021,0.6054387096774198,40.0,Safe,Improved,0.8405563778922518,0.6333333333333333
19,8,Sadie Robertson,0.0667682795698925,0.6054387096774206,38.0,Safe,Improved,0.8023077344999857,0.6333333333333333
20,2,Suzanne Somers,0.0825408261287223,0.0900371757925067,28.0,Safe,Improved,0.8500473439093008,0.3833333333333333
20,2,Willow Shields,0.0859990393852065,0.0900371757925073,32.0,Safe,Improved,0.9175335105598224,0.3833333333333333
20,2,Riker Lynch,0.0859990393852065,0.0900371757925069,32.0,Safe,Improved,0.9175335105598224,0.3833333333333333
20,2,Rumer Willis,0.0859990393852065,0.0900371757925071,32.0,Safe,Improved,0.9175335105598224,0.3833333333333333
20,2,Nastia Liukin,0.0877281460134486,0.090037175792507,34.0,Safe,Improved,0.9512765938850831,0.3833333333333333
20,2,Michael Sam,0.0825408261287223,0.0900371757925071,28.0,Safe,Improved,0.8500473439093008,0.3833333333333333
20,2,Robert Herjavec,0.0825408261287223,0.0900371757925069,28.0,Safe,Improved,0.8500473439093008,0.3833333333333333
20,2,Charlotte McKinney,0.0808450528338136,0.0900371757925068,26.0,Safe,Improved,0.8165200572568152,0.3833333333333333
20,2,Noah Galloway,0.0816762728146013,0.0900371757925068,27.0,Safe,Improved,0.8331758022466709,0.3833333333333333
20,2,Redfoo,0.0663358309317963,0.9227621757925072,31.0,Eliminated,Improved,0.7789613519462869,0.3833333333333333
20,2,Patti LaBelle,0.0825408261287223,0.0900371757925072,28.0,Safe,Improved,0.8500473439093008,0.3833333333333333
20,2,Chris Soules,0.0952542747358309,0.0900371757925065,21.0,Safe,Improved,0.8534313725490197,0.3833333333333333
20,3,Suzanne Somers,0.0822949946751863,0.0704875399361025,25.0,Safe,Improved,0.7671892995892939,0.425
20,3,Willow Shields,0.0890042598509052,0.0704875399361024,32.0,Safe,Improved,0.891758760442255,0.425
20,3,Riker Lynch,0.0909211927582534,0.0704875399361029,34.0,Safe,Improved,0.9273500349716723,0.425
20,3,Rumer Willis,0.0899627263045793,0.0704875399361024,33.0,Safe,Improved,0.9095543977069637,0.425
20,3,Nastia Liukin,0.0909211927582534,0.0704875399361024,34.0,Safe,Improved,0.9273500349716723,0.425
20,3,Michael Sam,0.0813365282215122,0.0704875399361024,24.0,Safe,Improved,0.7493936623245854,0.425
20,3,Robert Herjavec,0.0861288604898828,0.0704875399361024,29.0,Safe,Improved,0.8383718486481289,0.425
20,3,Charlotte McKinney,0.0336826943556975,0.9037125399361025,22.0,Eliminated,Improved,0.4611007557667442,0.425
20,3,Noah Galloway,0.0870873269435569,0.0704875399361029,30.0,Safe,Improved,0.8561674859128374,0.425
20,3,Redfoo,0.1040702342917997,0.0704875399361023,0.0,Safe,Improved,0.575,0.425
20,3,Patti LaBelle,0.079419595314164,0.0704875399361029,22.0,Safe,Improved,0.7138023877951682,0.425
20,3,Chris Soules,0.0851703940362087,0.0704875399361016,28.0,Safe,Improved,0.8205762113834202,0.425
20,4,Suzanne Somers,0.0841794871794871,0.2004999999999996,28.0,Safe,Improved,0.7914547292385308,0.4666666666666667
20,4,Willow Shields,0.0943333333333333,0.2005000000000003,39.0,Safe,Improved,0.9781317067660676,0.4666666666666667
20,4,Riker Lynch,0.0897179487179487,0.2005000000000002,34.0,Safe,Improved,0.893278535162642,0.4666666666666667
20,4,Rumer Willis,0.0906410256410256,0.2004999999999998,35.0,Safe,Improved,0.910249169483327,0.4666666666666667
20,4,Nastia Liukin,0.0915641025641025,0.2005000000000008,36.0,Safe,Improved,0.927219803804012,0.4666666666666667
20,4,Michael Sam,0.0059589743589743,0.9257326923076922,30.0,Eliminated,Improved,0.3912832677319289,0.4666666666666667
20,4,Robert Herjavec,0.0897179487179487,0.2005000000000004,34.0,Safe,Improved,0.893278535162642,0.4666666666666667
20,4,Charlotte McKinney,0.0983666666666667,0.2004999999999999,0.0,Safe,Improved,0.5333333333333333,0.4666666666666667
20,4,Noah Galloway,0.0878717948717948,0.2005000000000003,32.0,Safe,Improved,0.8593372665212714,0.4666666666666667
20,4,Redfoo,0.0983666666666666,0.2005000000000005,0.0,Safe,Improved,0.5333333333333328,0.4666666666666667
20,4,Patti LaBelle,0.086025641025641,0.2004999999999999,30.0,Safe,Improved,0.8253959978799014,0.4666666666666667
20,4,Chris Soules,0.0832564102564102,0.2004999999999994,27.0,Safe,Improved,0.7744840949178458,0.4666666666666667
20,5,Suzanne Somers,1.3877787807814457e-17,0.932364929328622,28.0,Eliminated,Improved,0.364957264957265,0.5083333333333333
20,5,Willow Shields,0.0901126766784452,0.3187212014134274,34.0,Safe,Improved,0.8905112520240912,0.5083333333333333
20,5,Riker Lynch,0.0943529593639576,0.3187212014134274,38.0,Safe,Improved,0.9636981570420384,0.5083333333333333
20,5,Rumer Willis,0.0954130300353356,0.3187212014134271,39.0,Safe,Improved,0.9819948832965248,0.5083333333333333
20,5,Nastia Liukin,0.0943529593639576,0.3187212014134276,38.0,Safe,Improved,0.9636981570420384,0.5083333333333333
20,5,Michael Sam,0.0990399293286219,0.3187212014134278,0.0,Safe,Improved,0.4916666666666667,0.5083333333333333
20,5,Robert Herjavec,0.0795119699646643,0.3187212014134271,24.0,Safe,Improved,0.7075439894792233,0.5083333333333333
20,5,Charlotte McKinney,0.0990399293286218,0.3187212014134276,0.0,Safe,Improved,0.49166666666666614,0.5083333333333333
20,5,Noah Galloway,0.0837522526501766,0.3187212014134275,28.0,Safe,Improved,0.78073089449717,0.5083333333333333
20,5,Redfoo,0.0990399293286219,0.3187212014134277,0.0,Safe,Improved,0.4916666666666667,0.5083333333333333
20,5,Patti LaBelle,0.0826921819787985,0.3187212014134269,27.0,Safe,Improved,0.7624341682426832,0.5083333333333333
20,5,Chris Soules,0.0826921819787985,0.3187212014134265,27.0,Safe,Improved,0.7624341682426832,0.5083333333333333
20,6,Suzanne Somers,0.1202413427561837,0.4829321554770316,0.0,Safe,Improved,0.44999999999999996,0.55
20,6,Willow Shields,0.0751321554770317,0.4829321554770314,36.5,Safe,Improved,0.8094695502675247,0.55
20,6,Riker Lynch,0.0767222614840989,0.4829321554770314,38.0,Safe,Improved,0.8371310056629335,0.55
20,6,Rumer Willis,0.0740720848056537,0.4829321554770314,35.5,Safe,Improved,0.7910285800039194,0.55
20,6,Nastia Liukin,0.0751321554770318,0.4829321554770319,36.5,Safe,Improved,0.8094695502675251,0.55
20,6,Michael Sam,0.1202413427561837,0.4829321554770318,0.0,Safe,Improved,0.44999999999999996,0.55
20,6,Robert Herjavec,0.0719519434628975,0.4829321554770311,33.5,Safe,Improved,0.754146639476708,0.55
20,6,Charlotte McKinney,0.1202413427561837,0.482932155477032,0.0,Safe,Improved,0.44999999999999996,0.55
20,6,Noah Galloway,0.0724819787985865,0.4829321554770314,34.0,Safe,Improved,0.7633671246085107,0.55
20,6,Redfoo,0.1202413427561837,0.4829321554770316,0.0,Safe,Improved,0.44999999999999996,0.55
20,6,Patti LaBelle,0.0,0.9535663427561838,34.0,Eliminated,Improved,0.49210526315789477,0.55
20,6,Chris Soules,0.0735420494699646,0.4829321554770318,35.0,Safe,Improved,0.7818080948721164,0.55
20,7,Suzanne Somers,0.1536433070866142,0.8513937007874017,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
20,7,Willow Shields,1.3877787807814457e-17,0.9869683070866144,39.0,Eliminated,Improved,0.5628048780487804,0.5916666666666667
20,7,Riker Lynch,0.0400085301837269,0.8513937007874018,37.0,Safe,Improved,0.6402725924952799,0.5916666666666667
20,7,Rumer Willis,0.0400085301837269,0.8513937007874002,37.0,Safe,Improved,0.6402725924952799,0.5916666666666667
20,7,Nastia Liukin,0.0447329396325458,0.851393700787401,41.0,Safe,Improved,0.71055209484649,0.5916666666666667
20,7,Michael Sam,0.1536433070866142,0.851393700787402,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
20,7,Robert Herjavec,0.0329219160104986,0.8513937007874011,31.0,Safe,Improved,0.5348533389684651,0.5916666666666667
20,7,Charlotte McKinney,0.1536433070866141,0.8513937007874008,0.0,Safe,Improved,0.4083333333333331,0.5916666666666667
20,7,Noah Galloway,0.0411896325459316,0.8513937007874011,38.0,Safe,Improved,0.6578424680830824,0.5916666666666667
20,7,Redfoo,0.1536433070866142,0.8513937007874016,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
20,7,Patti LaBelle,0.1536433070866142,0.8513937007874015,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
20,7,Chris Soules,0.0329219160104986,0.8513937007873996,31.0,Safe,Improved,0.5348533389684651,0.5916666666666667
20,8,Suzanne Somers,0.1466721040189125,0.8800326241134746,0.0,Safe,Improved,0.3666666666666665,0.6333333333333333
20,8,Willow Shields,0.1466721040189125,0.8800326241134755,0.0,Safe,Improved,0.3666666666666665,0.6333333333333333
20,8,Riker Lynch,0.0281069503546098,0.8800326241134755,39.0,Safe,Improved,0.6877647709707727,0.6333333333333333
20,8,Rumer Willis,0.0295253900709219,0.8800326241134744,40.0,Safe,Improved,0.7071440721357307,0.6333333333333333
20,8,Nastia Liukin,0.0266885106382978,0.8800326241134763,38.0,Safe,Improved,0.6683854698058149,0.6333333333333333
20,8,Michael Sam,0.1466721040189125,0.880032624113476,0.0,Safe,Improved,0.3666666666666665,0.6333333333333333
20,8,Robert Herjavec,0.0,0.9859044917257684,31.0,Eliminated,Improved,0.49083333333333334,0.6333333333333333
20,8,Charlotte McKinney,0.1466721040189124,0.8800326241134735,0.0,Safe,Improved,0.3666666666666662,0.6333333333333333
20,8,Noah Galloway,0.0174686524822695,0.8800326241134752,31.5,Safe,Improved,0.5424200122335889,0.6333333333333333
20,8,Redfoo,0.1466721040189125,0.8800326241134748,0.0,Safe,Improved,0.3666666666666665,0.6333333333333333
20,8,Patti LaBelle,0.1466721040189126,0.8800326241134754,0.0,Safe,Improved,0.3666666666666667,0.6333333333333333
20,8,Chris Soules,0.0181778723404256,0.880032624113475,32.0,Eliminated,Improved,0.5521096628160682,0.6333333333333333
21,2,Gary Busey,0.0729799184795488,0.0207327171903883,16.5,Safe,Improved,0.8136478612657184,0.3833333333333333
21,2,Alexa PenaVega,0.0793544717759135,0.0207327171903882,23.0,Safe,Improved,0.9638682745825597,0.3833333333333333
21,2,Carlos PenaVega,0.0787999431252666,0.0207327171903883,22.5,Safe,Improved,0.9518243661100804,0.3833333333333333
21,2,Victor Espinoza,0.0654862031375894,0.9146380207592782,18.5,Eliminated,Improved,0.7879021748093171,0.3833333333333333
21,2,Alek Skarlatos,0.0787999431252666,0.0207327171903881,22.5,Safe,Improved,0.9518243661100804,0.3833333333333333
21,2,Chaka Khan,0.0785252049860183,0.0207327171903881,15.0,Eliminated,Improved,0.8323862657184087,0.3833333333333333
21,2,Andy Grammer,0.0782454144746196,0.0207327171903883,22.0,Safe,Improved,0.9397804576376001,0.3833333333333333
21,2,Tamar Braxton,0.0810180577278544,0.0207327171903882,24.5,Safe,Improved,1.0,0.3833333333333333
21,2,Nick Carter,0.0787999431252666,0.0207327171903881,22.5,Safe,Improved,0.9518243661100804,0.3833333333333333
21,2,Hayes Grier,0.0787999431252666,0.0207327171903883,22.5,Safe,Improved,0.9518243661100804,0.3833333333333333
21,2,Bindi Irwin,0.0804635290772074,0.0207327171903882,24.0,Safe,Improved,0.9879560915275196,0.3833333333333333
21,2,Kim Zolciak-Biermann,0.074363713920091,0.0207327171903878,18.5,Safe,Improved,0.8554730983302412,0.3833333333333333
21,2,Paula Deen,0.074363713920091,0.0207327171903872,18.5,Safe,Improved,0.8554730983302412,0.3833333333333333
21,4,Gary Busey,0.0080084419867843,0.9140427640156458,16.0,Eliminated,Improved,0.3144215743752561,0.4666666666666667
21,4,Alexa PenaVega,0.0805410690981523,0.203689830508475,21.0,Safe,Improved,0.8302721088422089,0.4666666666666667
21,4,Carlos PenaVega,0.0856258148608642,0.2036898305084749,25.0,Safe,Improved,0.9272594752180896,0.4666666666666667
21,4,Victor Espinoza,0.0759050521562758,0.2036898305084752,0.0,Safe,Improved,0.4526272109257209,0.4666666666666667
